,artistId,artistName,artistViewUrl,artworkUrl100,artworkUrl30,artworkUrl60,collectionArtistName,collectionCensoredName,collectionExplicitness,collectionId,collectionName,collectionPrice,collectionViewUrl,country,currency,discCount,discNumber,isStreamable,kind,previewUrl,primaryGenreName,releaseDate,trackCensoredName,trackCount,trackExplicitness,trackId,trackName,trackNumber,trackPrice,trackTimeMillis,trackViewUrl,wrapperType
137,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b1/fe/da/b1feda04-49c5-cba7-123d-f7bec09859d0/source/100x100bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b1/fe/da/b1feda04-49c5-cba7-123d-f7bec09859d0/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b1/fe/da/b1feda04-49c5-cba7-123d-f7bec09859d0/source/60x60bb.jpg,,Revolver,notExplicit,1441164670,Revolver,12.99,https://music.apple.com/us/album/taxman/1441164670?i=1441164799&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/d4/62/7b/d4627b64-2a76-26c7-9abe-2fb9302ed531/mzaf_5410155374786146693.plus.aac.p.m4a,Rock,1966-08-05T12:00:00Z,Taxman,14,notExplicit,1441164799,Taxman,1,1.29,157853,https://music.apple.com/us/album/taxman/1441164670?i=1441164799&uo=4,track
138,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,,The Beatles 1962-1966 (The Red Album),notExplicit,1441132965,The Beatles 1962-1966 (The Red Album),19.99,https://music.apple.com/us/album/ticket-to-ride/1441132965?i=1441133494&uo=4,USA,USD,2,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/e3/30/bb/e330bb49-03dd-9292-62e4-b7bf777f501c/mzaf_3477537677738647782.plus.aac.p.m4a,Rock,1965-04-09T12:00:00Z,Ticket to Ride,13,notExplicit,1441133494,Ticket to Ride,12,1.29,191160,https://music.apple.com/us/album/ticket-to-ride/1441132965?i=1441133494&uo=4,track
139,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/100x100bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/60x60bb.jpg,,Magical Mystery Tour,notExplicit,1441163490,Magical Mystery Tour,12.99,https://music.apple.com/us/album/strawberry-fields-forever/1441163490?i=1441163771&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e7/6e/e0/e76ee0cb-cdf9-fcad-9fa4-a4068683169b/mzaf_7337260794813644974.plus.aac.p.m4a,Rock,1967-02-13T12:00:00Z,Strawberry Fields Forever,11,notExplicit,1441163771,Strawberry Fields Forever,8,1.29,247320,https://music.apple.com/us/album/strawberry-fields-forever/1441163490?i=1441163771&uo=4,track
140,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,,Rubber Soul,notExplicit,1441164359,Rubber Soul,12.99,https://music.apple.com/us/album/if-i-needed-someone/1441164359?i=1441164833&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/8a/87/c7/8a87c7ac-19f6-0c4a-7bd0-e6a3121f90b3/mzaf_1732256636047851356.plus.aac.p.m4a,Rock,1965-12-03T12:00:00Z,If I Needed Someone,14,notExplicit,1441164833,If I Needed Someone,13,1.29,142267,https://music.apple.com/us/album/if-i-needed-someone/1441164359?i=1441164833&uo=4,track
141,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,,Rubber Soul,notExplicit,1441164359,Rubber Soul,12.99,https://music.apple.com/us/album/run-for-your-life/1441164359?i=1441164846&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/d3/9e/f8/d39ef8ce-3a3a-594e-3ac5-5c7a3affe96d/mzaf_3952747561799315893.plus.aac.p.m4a,Rock,1965-12-03T12:00:00Z,Run For Your Life,14,notExplicit,1441164846,Run For Your Life,14,1.29,139086,https://music.apple.com/us/album/run-for-your-life/1441164359?i=1441164846&uo=4,track
142,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,,The Beatles 1962-1966 (The Red Album),notExplicit,1441132965,The Beatles 1962-1966 (The Red Album),19.99,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,USA,USD,2,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/aa/39/06/aa3906a1-8cf0-4d1d-0fa8-62b7f4edd174/mzaf_6758258681068270386.plus.aac.p.m4a,Rock,1964-07-10T12:00:00Z,And I Love Her,13,notExplicit,1441133484,And I Love Her,9,1.29,151413,https://music.apple.com/us/album/and-i-love-her/1441132965?i=1441133484&uo=4,track
143,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/100x100bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/74/de/04/74de0482-bbdd-d83d-7f92-3f41b0a0758b/source/60x60bb.jpg,,Magical Mystery Tour,notExplicit,1441163490,Magical Mystery Tour,12.99,https://music.apple.com/us/album/i-am-the-walrus/1441163490?i=1441163753&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/94/b2/7f/94b27fec-dd52-1b2f-2d33-eed6a8429648/mzaf_1116047864750806738.plus.aac.p.m4a,Rock,1967-11-24T12:00:00Z,I Am the Walrus,11,notExplicit,1441163753,I Am the Walrus,6,1.29,275867,https://music.apple.com/us/album/i-am-the-walrus/1441163490?i=1441163753&uo=4,track
144,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,,Rubber Soul,notExplicit,1441164359,Rubber Soul,12.99,https://music.apple.com/us/album/girl/1441164359?i=1441164634&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/22/07/e5/2207e5ff-1b92-6cec-490b-4197ad2befdb/mzaf_2385636570092653143.plus.aac.p.m4a,Rock,1965-12-03T12:00:00Z,Girl,14,notExplicit,1441164634,Girl,9,1.29,151720,https://music.apple.com/us/album/girl/1441164359?i=1441164634&uo=4,track
145,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,,Rubber Soul,notExplicit,1441164359,Rubber Soul,12.99,https://music.apple.com/us/album/you-wont-see-me/1441164359?i=1441164612&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/10/f0/f9/10f0f91b-0342-afcd-2735-93fc028bebe5/mzaf_4225881193579926023.plus.aac.p.m4a,Rock,1965-12-03T12:00:00Z,You Won't See Me,14,notExplicit,1441164612,You Won't See Me,3,1.29,199960,https://music.apple.com/us/album/you-wont-see-me/1441164359?i=1441164612&uo=4,track
146,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/e7/ac/a1/e7aca1b3-94d8-3fb9-c2d1-be67ba306dec/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/e7/ac/a1/e7aca1b3-94d8-3fb9-c2d1-be67ba306dec/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/e7/ac/a1/e7aca1b3-94d8-3fb9-c2d1-be67ba306dec/source/60x60bb.jpg,,Help!,notExplicit,1441164524,Help!,12.99,https://music.apple.com/us/album/yesterday/1441164524?i=1441164805&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/c2/b6/88/c2b6886a-b969-51ce-9407-26343bc102f6/mzaf_1219626618207029643.plus.aac.p.m4a,Rock,1965-08-06T12:00:00Z,Yesterday,14,notExplicit,1441164805,Yesterday,13,1.29,125667,https://music.apple.com/us/album/yesterday/1441164524?i=1441164805&uo=4,track
147,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,,Rubber Soul,notExplicit,1441164359,Rubber Soul,12.99,https://music.apple.com/us/album/think-for-yourself/1441164359?i=1441164623&uo=4,USA,USD,1,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/89/e8/e7/89e8e797-39f1-49a6-dbca-4c2f2ce39788/mzaf_4560631303911699557.plus.aac.p.m4a,Rock,1965-12-03T12:00:00Z,Think For Yourself,14,notExplicit,1441164623,Think For Yourself,5,1.29,138520,https://music.apple.com/us/album/think-for-yourself/1441164359?i=1441164623&uo=4,track
148,136975,The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,,The Beatles 1962-1966 (The Red Album),notExplicit,1441132965,The Beatles 1962-1966 (The Red Album),19.99,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,USA,USD,2,1,True,song,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/f6/4c/df/f64cdf73-b424-1530-8984-845324f9f01e/mzaf_3161285333488040776.plus.aac.p.m4a,Rock,1963-11-22T12:00:00Z,All My Loving,13,notExplicit,1441133350,All My Loving,6,1.29,129227,https://music.apple.com/us/album/all-my-loving/1441132965?i=1441133350&uo=4,track
